facility_1_id,facility_1_name,facility_1_type,facility_1_district,facility_2_id,facility_2_name,facility_2_type,facility_2_district,distance_km
3,Abowa,Clinic,Blantyre,1185,PVHO Private Clinic,Clinic,Blantyre,9.748261059051304
3,Abowa,Clinic,Blantyre,1368,Zingwangwa private clinic,Clinic,Blantyre,8.461684429603057
3,Abowa,Clinic,Blantyre,444,Kachere Rehabilitation,Hospital,Blantyre,8.694322002490017
3,Abowa,Clinic,Blantyre,1648,Blantyre,Health Centre,Blantyre,8.793350929125348
3,Abowa,Clinic,Blantyre,973,Mwaiwathu,Hospital,Blantyre,9.895111273132782
3,Abowa,Clinic,Blantyre,57,Beit Cure,Hospital,Blantyre,8.749030909608006
3,Abowa,Clinic,Blantyre,1186,Queen Elizabeth Central Hospital,Central Hospital,Blantyre,8.497877948143891
3,Abowa,Clinic,Blantyre,1226,Soche SDA Clinic,Unclassified,Blantyre,8.257951156877136
3,Abowa,Clinic,Blantyre,259,Gombwa,Hospital,Blantyre,7.799690744863675
3,Abowa,Clinic,Blantyre,735,Polytechnic,Clinic,Blantyre,7.93445941858921
3,Abowa,Clinic,Blantyre,114,SOBO,Clinic,Blantyre,8.492140987848051
3,Abowa,Clinic,Blantyre,152,Chichiri ESCOM Clinic,Clinic,Blantyre,8.719073706908366
3,Abowa,Clinic,Blantyre,1225,Soche Clinic,Health Centre,Blantyre,6.944227364386274
3,Abowa,Clinic,Blantyre,599,Lafarge Cement Clinic,Clinic,Blantyre,8.48224284955718
3,Abowa,Clinic,Blantyre,768,Mapeto,Clinic,Blantyre,8.492140987848051
3,Abowa,Clinic,Blantyre,1178,Portland Cement Clinic,Clinic,Blantyre,8.492140987848051
3,Abowa,Clinic,Blantyre,1060,BLM Ndirande clinic,Clinic,Blantyre,9.72378730039352
3,Abowa,Clinic,Blantyre,1224,Magita Private Clinic,Clinic,Blantyre,8.492140987848051
3,Abowa,Clinic,Blantyre,1061,Ndirande,Health Centre,Blantyre,8.752913064594667
3,Abowa,Clinic,Blantyre,700,Madinah social services - Ndirande,Clinic,Blantyre,8.983743647173482
3,Abowa,Clinic,Blantyre,77,Blantyre Water Board - Mudi,Clinic,Blantyre,7.451405537488062
3,Abowa,Clinic,Blantyre,153,Chichiri Prison Clinic,Clinic,Blantyre,7.241061176604034
3,Abowa,Clinic,Blantyre,1310,Tilinanu ,Clinic,Blantyre,9.583413877108237
3,Abowa,Clinic,Blantyre,411,Henred,Clinic,Blantyre,8.203791455550448
3,Abowa,Clinic,Blantyre,74,City assembly,Clinic,Blantyre,6.956761830663773
3,Abowa,Clinic,Blantyre,831,Merit Clinic,Clinic,Blantyre,8.36417729140354
3,Abowa,Clinic,Blantyre,160,Chogeli clinic,Clinic,Blantyre,4.923603840646105
3,Abowa,Clinic,Blantyre,872,L and A,Clinic,Blantyre,8.537940830613895
3,Abowa,Clinic,Blantyre,621,Limbe,Clinic,Blantyre,4.825103075533974
3,Abowa,Clinic,Blantyre,622,Limbe Home Based Care,Clinic,Blantyre,4.806290025146257
3,Abowa,Clinic,Blantyre,494,Kanjedza Medical Clinic,Clinic,Blantyre,5.425836184156641
3,Abowa,Clinic,Blantyre,495,Kanjeza Police dispensary,Dispensary,Blantyre,5.193749416295601
3,Abowa,Clinic,Blantyre,972,Proff Mbvundula,Clinic,Blantyre,5.4827133859676795
3,Abowa,Clinic,Blantyre,368,Family Health clinic,Clinic,Blantyre,5.8643062384932945
3,Abowa,Clinic,Blantyre,775,Masm Medi - Limbe,Clinic,Blantyre,4.82479136642053
3,Abowa,Clinic,Blantyre,732,Malamulo day Amina,Clinic,Blantyre,4.364513276672629
3,Abowa,Clinic,Blantyre,1028,Namboya Felix,Clinic,Blantyre,4.239523019429284
3,Abowa,Clinic,Blantyre,623,Limbe Leaf Clinic,Clinic,Blantyre,3.609704847563216
3,Abowa,Clinic,Blantyre,1320,Truzag Clinic,Clinic,Blantyre,4.667716742808772
3,Abowa,Clinic,Blantyre,118,Railways Private Clinic,Clinic,Blantyre,3.957963522484662
3,Abowa,Clinic,Blantyre,620,Diagnostics,Clinic,Blantyre,4.3098083864106576
3,Abowa,Clinic,Blantyre,583,"Khuoge, Dane",Clinic,Blantyre,8.271726422079013
3,Abowa,Clinic,Blantyre,463,Kalong - Limbe,Hospital,Blantyre,4.769920259963025
3,Abowa,Clinic,Blantyre,328,kampondeni,Hospital,Blantyre,3.648876631884182
3,Abowa,Clinic,Blantyre,40,Auction Holdings Clinic,Clinic,Blantyre,4.167026849602072
3,Abowa,Clinic,Blantyre,1318,Tirzah,Clinic,Blantyre,4.62907026209621
3,Abowa,Clinic,Blantyre,626,LMJ Diagnostic centre,Clinic,Blantyre,3.904562598622815
3,Abowa,Clinic,Blantyre,63,Kachale,Clinic,Blantyre,6.881406100856995
3,Abowa,Clinic,Blantyre,630,Limbe Muslim Jamat Limbe,Clinic,Blantyre,3.904562598622815
3,Abowa,Clinic,Blantyre,663,Lungu Private Clinic,Clinic,Blantyre,1.6330128388789809
3,Abowa,Clinic,Blantyre,631,Hajira,Clinic,Blantyre,7.006444934938648
3,Abowa,Clinic,Blantyre,629,LMJ,Clinic,Blantyre,4.62907026209621
3,Abowa,Clinic,Blantyre,625,limbe Medical Clinic,Clinic,Blantyre,4.62907026209621
3,Abowa,Clinic,Blantyre,628,Limbe Muslim Jamat - Kachere,Clinic,Blantyre,4.62907026209621
3,Abowa,Clinic,Blantyre,1190,Rapha Pvt Clinic,Clinic,Blantyre,5.661754543258408
3,Abowa,Clinic,Blantyre,296,Come Again,Unclassified,Blantyre,5.563748618743693
3,Abowa,Clinic,Blantyre,49,Bangwe,Health Centre,Blantyre,2.0663803917725723
3,Abowa,Clinic,Blantyre,1645,Bangwe,Dispensary,Blantyre,0.6853631581876145
3,Abowa,Clinic,Blantyre,301,Dalirani Private Clinic,Clinic,Blantyre,1.9319227221189297
3,Abowa,Clinic,Blantyre,1319,Trumate,Clinic,Blantyre,5.4313048871836305
3,Abowa,Clinic,Blantyre,1276,Tadala Private Clinic,Clinic,Blantyre,0.9287671251551723
3,Abowa,Clinic,Blantyre,1386,Bangwe Madina Health Centre,Health Centre,Blantyre,1.7625773807318845
3,Abowa,Clinic,Blantyre,87,Midima BLM,Dispensary,Chiradzulu,1.4442975636749738
3,Abowa,Clinic,Blantyre,588,Kotecha Clinic,Clinic,Blantyre,5.630359809182364
3,Abowa,Clinic,Blantyre,964,Muopo Private Clinic,Clinic,Blantyre,1.1119508023352598
3,Abowa,Clinic,Blantyre,528,Kasamba Private Clinic,Clinic,Blantyre,0.0
3,Abowa,Clinic,Blantyre,34,Chitekwe,Health Centre,Blantyre,0.0
3,Abowa,Clinic,Blantyre,262,Chitekwe Arthur D. Arthur Gar,Clinic,Blantyre,0.46429836318640577
3,Abowa,Clinic,Blantyre,1334,Umunthu Foundation private Clinic,Clinic,Blantyre,1.0697274411877147
3,Abowa,Clinic,Blantyre,13,Akasale,Hospital,Chiradzulu,9.343296917302677
3,Abowa,Clinic,Blantyre,1017,Namakhwa,Clinic,Chiradzulu,2.8004630068375085
3,Abowa,Clinic,Blantyre,734,Malavi,Dispensary,Chiradzulu,6.28584414682312
3,Abowa,Clinic,Blantyre,1254,Nguludi,Hospital,Chiradzulu,9.390912268419516
3,Abowa,Clinic,Blantyre,1660,Malavi,Health Centre,Chiradzulu,6.28584414682312
4,ABC Clinic,Hospital,Lilongwe,1288,The Clinic,Dispensary,Lilongwe,3.093541074659769
4,ABC Clinic,Hospital,Lilongwe,760,Manjolo,Clinic,Lilongwe,4.2798829042878035
4,ABC Clinic,Hospital,Lilongwe,466,Tachira,Clinic,Lilongwe,5.836692745763953
4,ABC Clinic,Hospital,Lilongwe,404,Gwaza,Clinic,Lilongwe,4.951745062972962
4,ABC Clinic,Hospital,Lilongwe,1672,Likuni,Dispensary,Lilongwe,7.5845812482687345
4,ABC Clinic,Hospital,Lilongwe,792,Maula Prison,Clinic,Lilongwe,3.1047475823345847
4,ABC Clinic,Hospital,Lilongwe,292,City Health Assembly,Clinic,Lilongwe,3.960261060655822
4,ABC Clinic,Hospital,Lilongwe,1602,Banja La Mtsogolo ,Clinic,Dedza,5.5893447107127905
4,ABC Clinic,Hospital,Lilongwe,1289,Dr. Humera A,Dispensary,Lilongwe,3.093541074659769
4,ABC Clinic,Hospital,Lilongwe,618,City assembly,Clinic,Lilongwe,3.9591052227230747
4,ABC Clinic,Hospital,Lilongwe,1714,Mitch,Unclassified,Lilongwe,3.3923116862395233
4,ABC Clinic,Hospital,Lilongwe,538,ZMK medical centre,Clinic,Lilongwe,1.4367367893198097
4,ABC Clinic,Hospital,Lilongwe,1461,Kandiyani,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,476,Kims,Clinic,Lilongwe,4.270161009561367
4,ABC Clinic,Hospital,Lilongwe,97,Boulos,Clinic,Lilongwe,3.7548028049685316
4,ABC Clinic,Hospital,Lilongwe,1460,Chiputu,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,108,Bottom,District Hospital,Lilongwe,4.53101986580791
4,ABC Clinic,Hospital,Lilongwe,1681,Falls BLM,Clinic,Lilongwe,5.140213627598118
4,ABC Clinic,Hospital,Lilongwe,1588,VIVIDA ,Dispensary,Lilongwe,6.326912421478872
4,ABC Clinic,Hospital,Lilongwe,828,Masm,Clinic,Lilongwe,3.9486830265835877
4,ABC Clinic,Hospital,Lilongwe,82,Banja la mtsogolo,Clinic,Lilongwe,5.1412348145275635
4,ABC Clinic,Hospital,Lilongwe,418,Area 36 private clinic,Dispensary,Lilongwe,6.901415981926406
4,ABC Clinic,Hospital,Lilongwe,325,Lorgat,Clinic,Lilongwe,4.527813480206537
4,ABC Clinic,Hospital,Lilongwe,362,Escom,Clinic,Lilongwe,4.233313836203957
4,ABC Clinic,Hospital,Lilongwe,7,Adventist,Health Centre,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1238,SSH,Dispensary,Lilongwe,3.5016660003937106
4,ABC Clinic,Hospital,Lilongwe,32,Area 36 Living Waters,Dispensary,Lilongwe,6.326912421478872
4,ABC Clinic,Hospital,Lilongwe,5,Achikondi,Dispensary,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1580,Chigonjetso Private Clinic,Health Post,Lilongwe,6.795062407484537
4,ABC Clinic,Hospital,Lilongwe,1579,TIYAMIKE CLINIC,Dispensary,Lilongwe,6.985834782677513
4,ABC Clinic,Hospital,Lilongwe,6,Adventist Health Centre,Hospital,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,572,kharodia,Clinic,Lilongwe,4.54799004635549
4,ABC Clinic,Hospital,Lilongwe,1670,Asha,Health Centre,Lilongwe,2.3432231179029626
4,ABC Clinic,Hospital,Lilongwe,413,Dr Hiwa,Clinic,Lilongwe,3.5016660003937106
4,ABC Clinic,Hospital,Lilongwe,616,Ku Mission,Hospital,Lilongwe,7.402906299698757
4,ABC Clinic,Hospital,Lilongwe,1050,NRC clinic,Clinic,Lilongwe,9.425290041077874
4,ABC Clinic,Hospital,Lilongwe,633,Lingadzi pvt,Clinic,Lilongwe,2.118491553550864
4,ABC Clinic,Hospital,Lilongwe,619,Lilongwe Health Clinic - Limbe Muslim,Dispensary,Lilongwe,2.700310374181476
4,ABC Clinic,Hospital,Lilongwe,1091,Nkhalango,Clinic,Lilongwe,6.343186048231982
4,ABC Clinic,Hospital,Lilongwe,116,CCK Health,Dispensary,Lilongwe,2.037002490114184
4,ABC Clinic,Hospital,Lilongwe,693,Macro,Clinic,Lilongwe,5.017645842866806
4,ABC Clinic,Hospital,Lilongwe,11,Airwing,Dispensary,Lilongwe,4.856685060737867
4,ABC Clinic,Hospital,Lilongwe,863,Mphatso,Clinic,Lilongwe,8.519868459658813
4,ABC Clinic,Hospital,Lilongwe,1673,Lilongwe District Health Office,Health Centre,Lilongwe,4.536681341204216
4,ABC Clinic,Hospital,Lilongwe,322,Ghumra,Clinic,Lilongwe,4.237314131258893
4,ABC Clinic,Hospital,Lilongwe,617,Cha City pa ma kesha,Clinic,Lilongwe,5.1257609722833966
4,ABC Clinic,Hospital,Lilongwe,1462,Kanyerere,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,883,Mlolera clinic,Clinic,Lilongwe,3.3686234998391886
4,ABC Clinic,Hospital,Lilongwe,27,Area 18 Medi clinic,Clinic,Lilongwe,4.130350187028778
4,ABC Clinic,Hospital,Lilongwe,380,Kachi,Clinic,Lilongwe,4.877180937522486
4,ABC Clinic,Hospital,Lilongwe,1255,St. Louis,Dispensary,Lilongwe,5.110726418830086
4,ABC Clinic,Hospital,Lilongwe,798,Mbabvi,Health Centre,Lilongwe,8.80989079019591
4,ABC Clinic,Hospital,Lilongwe,397,Good Hope,Dispensary,Lilongwe,5.324440891028339
4,ABC Clinic,Hospital,Lilongwe,1583,LIBERTY MEDICAL CENTRE,Unclassified,Lilongwe,7.820636743104146
4,ABC Clinic,Hospital,Lilongwe,385,Gika Clinic,Clinic,Lilongwe,8.347848890360924
4,ABC Clinic,Hospital,Lilongwe,1667,Area,Dispensary,Lilongwe,8.355399775299574
4,ABC Clinic,Hospital,Lilongwe,187,Chilewani,Clinic,Lilongwe,6.8427719534031075
4,ABC Clinic,Hospital,Lilongwe,29,Banja la mtsogolo,Unclassified,Lilongwe,8.451078449239173
4,ABC Clinic,Hospital,Lilongwe,30,Area 25,Health Centre,Lilongwe,9.128555809248319
4,ABC Clinic,Hospital,Lilongwe,1680,Area 25 BLM,Clinic,Lilongwe,8.428874601246536
4,ABC Clinic,Hospital,Lilongwe,105,Buli,Health Post,Lilongwe,6.6871120033553355
4,ABC Clinic,Hospital,Lilongwe,1582,T & J DENTAL CLINIC,Dispensary,Lilongwe,6.5255254218670045
4,ABC Clinic,Hospital,Lilongwe,1704,Wungweru,Dispensary,Lilongwe,8.200354096064558
4,ABC Clinic,Hospital,Lilongwe,1584,24 Hours Nsungwi,Dispensary,Lilongwe,9.00944539782507
4,ABC Clinic,Hospital,Lilongwe,162,Chabisika,Clinic,Lilongwe,9.980059559123463
4,ABC Clinic,Hospital,Lilongwe,318,Dopa,Clinic,Lilongwe,9.242798218549545
4,ABC Clinic,Hospital,Lilongwe,561,Kawale,Health Centre,Lilongwe,6.615002879727379
4,ABC Clinic,Hospital,Lilongwe,484,Kamuzu Barracks,Hospital,Lilongwe,8.729750211407097
4,ABC Clinic,Hospital,Lilongwe,376,Kawale FPAM,Clinic,Lilongwe,6.7640318540920745
4,ABC Clinic,Hospital,Lilongwe,1708,Angoni Pharmacy,Unclassified,Lilongwe,7.871019961986107
4,ABC Clinic,Hospital,Lilongwe,562,Kawale clinic,Clinic,Lilongwe,6.51446117802119
4,ABC Clinic,Hospital,Lilongwe,774,Masida,Clinic,Lilongwe,8.067764742513544
4,ABC Clinic,Hospital,Lilongwe,190,Chilinde,Clinic,Lilongwe,8.054550122657668
4,ABC Clinic,Hospital,Lilongwe,289,Chonde,Clinic,Lilongwe,7.88126183345941
4,ABC Clinic,Hospital,Lilongwe,369,Family healthcare Private clinic,Clinic,Lilongwe,6.4579068780567015
4,ABC Clinic,Hospital,Lilongwe,1712,Home Care,Unclassified,Lilongwe,8.735972576327354
4,ABC Clinic,Hospital,Lilongwe,796,Maziko Private,Clinic,Lilongwe,9.068187134316796
4,ABC Clinic,Hospital,Lilongwe,304,David Livingston,Health Post,Lilongwe,5.274650745499153
4,ABC Clinic,Hospital,Lilongwe,55,Baylor,Clinic,Lilongwe,5.035750984908941
4,ABC Clinic,Hospital,Lilongwe,485,Central,Central Hospital,Lilongwe,4.817205145771062
4,ABC Clinic,Hospital,Lilongwe,450,Kafodya,Clinic,Lilongwe,6.979906293532207
4,ABC Clinic,Hospital,Lilongwe,1191,Reserve Bank of Malawi,Dispensary,Lilongwe,5.203913222639935
4,ABC Clinic,Hospital,Lilongwe,293,City centre Clinic,Health Post,Lilongwe,4.7725360237999865
4,ABC Clinic,Hospital,Lilongwe,48,Maziko,Clinic,Lilongwe,9.073651128899527
4,ABC Clinic,Hospital,Lilongwe,441,Kachepa,Clinic,Lilongwe,9.341106105862833
4,ABC Clinic,Hospital,Lilongwe,1141,Nyangulu clinic,Clinic,Lilongwe,6.343641555958212
4,ABC Clinic,Hospital,Lilongwe,442,kachere,Clinic,Lilongwe,9.176825296568605
4,ABC Clinic,Hospital,Lilongwe,1151,Partners,Clinic,Lilongwe,7.934563825326267
4,ABC Clinic,Hospital,Lilongwe,1152,Partners,Dispensary,Lilongwe,7.934563825326267
4,ABC Clinic,Hospital,Lilongwe,1581,Morning Side Clinic,Dispensary,Lilongwe,6.612712293253711
4,ABC Clinic,Hospital,Lilongwe,965,Chifundo,Clinic,Lilongwe,6.730067848797822
4,ABC Clinic,Hospital,Lilongwe,1668,Area,Dispensary,Lilongwe,7.19788594807454
4,ABC Clinic,Hospital,Lilongwe,609,Lighthouse,Dispensary,Lilongwe,4.817205145771062
4,ABC Clinic,Hospital,Lilongwe,745,Umoyo,Clinic,Lilongwe,5.810652984408531
4,ABC Clinic,Hospital,Lilongwe,993,Mwenyekonde,Dispensary,Lilongwe,9.30430942216606
4,ABC Clinic,Hospital,Lilongwe,313,Discovery clinic,Clinic,Lilongwe,5.540122805141703
4,ABC Clinic,Hospital,Lilongwe,1682,kawale BLM,Clinic,Lilongwe,6.363605928316187
4,ABC Clinic,Hospital,Lilongwe,1463,Kapudzama,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,83,Kawale Banja la mtsogolo,Clinic,Lilongwe,6.3637609643996695
4,ABC Clinic,Hospital,Lilongwe,1234,SOS,Clinic,Lilongwe,7.984269285670607
4,ABC Clinic,Hospital,Lilongwe,1585,TRUST CLINIC,Dispensary,Lilongwe,8.048954849583923
4,ABC Clinic,Hospital,Lilongwe,570,Khama,Clinic,Lilongwe,9.341791214766543
4,ABC Clinic,Hospital,Lilongwe,28,Area 24 Private Clinic,Clinic,Lilongwe,8.57600848932897
4,ABC Clinic,Hospital,Lilongwe,882,Mlodza Seventhday Clinic,Clinic,Lilongwe,9.299573098893921
4,ABC Clinic,Hospital,Lilongwe,1353,Westclif,Clinic,Lilongwe,8.630265694500114
4,ABC Clinic,Hospital,Lilongwe,469,Kamatenda pvt clinic,Clinic,Lilongwe,9.749264074099356
4,ABC Clinic,Hospital,Lilongwe,1464,Katenje,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1468,Sese,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1465,Masinja,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1469,St. Chavala,Health Centre,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1466,Mthang'ombe,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1467,Nyanda,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1470,Zabira,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1471,Zabira,Health Post,Lilongwe,4.365061281432728
4,ABC Clinic,Hospital,Lilongwe,1407,MASM Area 12,Private,Lilongwe,5.106057029992707
4,ABC Clinic,Hospital,Lilongwe,891,Ministry of Health Clinic,Clinic,Lilongwe,5.654428269665461
4,ABC Clinic,Hospital,Lilongwe,1707,Kauma Pvt Clinic,Clinic,Lilongwe,8.72513551633465
4,ABC Clinic,Hospital,Lilongwe,396,Good Health,Dispensary,Lilongwe,8.931635545861088
4,ABC Clinic,Hospital,Lilongwe,26,Area 18,Health Centre,Lilongwe,5.179441331176833
4,ABC Clinic,Hospital,Lilongwe,243,Lilongwe private clinic,Clinic,Lilongwe,6.383136585787025
4,ABC Clinic,Hospital,Lilongwe,66,Bethsaida,Hospital,Lilongwe,6.671472304481546
4,ABC Clinic,Hospital,Lilongwe,31,Area 30 clinic,Clinic,Lilongwe,6.440055493570774
4,ABC Clinic,Hospital,Lilongwe,115,Sobo,Clinic,Lilongwe,9.57927443565324
4,ABC Clinic,Hospital,Lilongwe,777,Area 12 Masm clinic,Hospital,Lilongwe,8.446831158541137
5,Achikondi,Dispensary,Lilongwe,1288,The Clinic,Dispensary,Lilongwe,3.736873552825446
5,Achikondi,Dispensary,Lilongwe,760,Manjolo,Clinic,Lilongwe,4.275254530081051
5,Achikondi,Dispensary,Lilongwe,466,Tachira,Clinic,Lilongwe,9.02124678474795
5,Achikondi,Dispensary,Lilongwe,404,Gwaza,Clinic,Lilongwe,5.979534124533518
5,Achikondi,Dispensary,Lilongwe,792,Maula Prison,Clinic,Lilongwe,1.9723500058554766
5,Achikondi,Dispensary,Lilongwe,292,City Health Assembly,Clinic,Lilongwe,3.9525035812474685
5,Achikondi,Dispensary,Lilongwe,1602,Banja La Mtsogolo ,Clinic,Dedza,6.227136406999454
5,Achikondi,Dispensary,Lilongwe,1289,Dr. Humera A,Dispensary,Lilongwe,3.736873552825446
5,Achikondi,Dispensary,Lilongwe,618,City assembly,Clinic,Lilongwe,4.005170955705793
5,Achikondi,Dispensary,Lilongwe,1714,Mitch,Unclassified,Lilongwe,3.61631322154559
5,Achikondi,Dispensary,Lilongwe,538,ZMK medical centre,Clinic,Lilongwe,3.8840968471942614
5,Achikondi,Dispensary,Lilongwe,1461,Kandiyani,Health Post,Lilongwe,0.0
5,Achikondi,Dispensary,Lilongwe,476,Kims,Clinic,Lilongwe,3.969476891475177
5,Achikondi,Dispensary,Lilongwe,97,Boulos,Clinic,Lilongwe,3.8763401877965578
5,Achikondi,Dispensary,Lilongwe,1460,Chiputu,Health Post,Lilongwe,0.0
5,Achikondi,Dispensary,Lilongwe,108,Bottom,District Hospital,Lilongwe,4.123479245957489
5,Achikondi,Dispensary,Lilongwe,1681,Falls BLM,Clinic,Lilongwe,4.652633517986334
5,Achikondi,Dispensary,Lilongwe,1588,VIVIDA ,Dispensary,Lilongwe,6.365431909291101
5,Achikondi,Dispensary,Lilongwe,828,Masm,Clinic,Lilongwe,1.1229127170831064
5,Achikondi,Dispensary,Lilongwe,82,Banja la mtsogolo,Clinic,Lilongwe,4.640307322792706
5,Achikondi,Dispensary,Lilongwe,418,Area 36 private clinic,Dispensary,Lilongwe,7.063158967101178
5,Achikondi,Dispensary,Lilongwe,325,Lorgat,Clinic,Lilongwe,3.9888000074509353
5,Achikondi,Dispensary,Lilongwe,362,Escom,Clinic,Lilongwe,4.214597322029342
5,Achikondi,Dispensary,Lilongwe,7,Adventist,Health Centre,Lilongwe,0.0
5,Achikondi,Dispensary,Lilongwe,1238,SSH,Dispensary,Lilongwe,2.1805818421370606
5,Achikondi,Dispensary,Lilongwe,32,Area 36 Living Waters,Dispensary,Lilongwe,6.365431909291101
5,Achikondi,Dispensary,Lilongwe,1580,Chigonjetso Private Clinic,Health Post,Lilongwe,7.131431343702928
5,Achikondi,Dispensary,Lilongwe,1579,TIYAMIKE CLINIC,Dispensary,Lilongwe,7.252994814230677
5,Achikondi,Dispensary,Lilongwe,6,Adventist Health Centre,Hospital,Lilongwe,0.0
5,Achikondi,Dispensary,Lilongwe,572,kharodia,Clinic,Lilongwe,3.842757760263166
5,Achikondi,Dispensary,Lilongwe,1670,Asha,Health Centre,Lilongwe,2.0246695233519576
5,Achikondi,Dispensary,Lilongwe,413,Dr Hiwa,Clinic,Lilongwe,2.1805818421370606
5,Achikondi,Dispensary,Lilongwe,633,Lingadzi pvt,Clinic,Lilongwe,2.9730928577783335
5,Achikondi,Dispensary,Lilongwe,619,Lilongwe Health Clinic - Limbe Muslim,Dispensary,Lilongwe,1.9164509468527395
5,Achikondi,Dispensary,Lilongwe,116,CCK Health,Dispensary,Lilongwe,4.285440874109739
5,Achikondi,Dispensary,Lilongwe,693,Macro,Clinic,Lilongwe,4.8456391300324535
5,Achikondi,Dispensary,Lilongwe,11,Airwing,Dispensary,Lilongwe,8.936696430690443
5,Achikondi,Dispensary,Lilongwe,1673,Lilongwe District Health Office,Health Centre,Lilongwe,4.248942019231698
5,Achikondi,Dispensary,Lilongwe,322,Ghumra,Clinic,Lilongwe,3.859132188510756
5,Achikondi,Dispensary,Lilongwe,617,Cha City pa ma kesha,Clinic,Lilongwe,8.29441516350798
5,Achikondi,Dispensary,Lilongwe,1462,Kanyerere,Health Post,Lilongwe,0.0
5,Achikondi,Dispensary,Lilongwe,883,Mlolera clinic,Clinic,Lilongwe,1.3868828564305358
5,Achikondi,Dispensary,Lilongwe,27,Area 18 Medi clinic,Clinic,Lilongwe,1.4557972901506424
5,Achikondi,Dispensary,Lilongwe,380,Kachi,Clinic,Lilongwe,1.3475659727557543
5,Achikondi,Dispensary,Lilongwe,1255,St. Louis,Dispensary,Lilongwe,2.7659029987713764
5,Achikondi,Dispensary,Lilongwe,397,Good Hope,Dispensary,Lilongwe,5.086249298368464
5,Achikondi,Dispensary,Lilongwe,1583,LIBERTY MEDICAL CENTRE,Unclassified,Lilongwe,6.8589819752451575
5,Achikondi,Dispensary,Lilongwe,385,Gika Clinic,Clinic,Lilongwe,6.672900533158872
5,Achikondi,Dispensary,Lilongwe,1667,Area,Dispensary,Lilongwe,6.850385204084008
5,Achikondi,Dispensary,Lilongwe,187,Chilewani,Clinic,Lilongwe,6.116699798905172
5,Achikondi,Dispensary,Lilongwe,29,Banja la mtsogolo,Unclassified,Lilongwe,6.910242148736928
5,Achikondi,Dispensary,Lilongwe,30,Area 25,Health Centre,Lilongwe,6.913446780303412
5,Achikondi,Dispensary,Lilongwe,1680,Area 25 BLM,Clinic,Lilongwe,6.7860662232893825
5,Achikondi,Dispensary,Lilongwe,105,Buli,Health Post,Lilongwe,8.896469955967573
5,Achikondi,Dispensary,Lilongwe,1582,T & J DENTAL CLINIC,Dispensary,Lilongwe,5.955432060127646
5,Achikondi,Dispensary,Lilongwe,1704,Wungweru,Dispensary,Lilongwe,6.8103537404557
5,Achikondi,Dispensary,Lilongwe,1584,24 Hours Nsungwi,Dispensary,Lilongwe,7.832775301686414
5,Achikondi,Dispensary,Lilongwe,337,ku mission,Health Centre,Lilongwe,9.42946115637881
5,Achikondi,Dispensary,Lilongwe,162,Chabisika,Clinic,Lilongwe,8.529648399521404
5,Achikondi,Dispensary,Lilongwe,318,Dopa,Clinic,Lilongwe,7.9587307187560015
5,Achikondi,Dispensary,Lilongwe,437,Kabota,Clinic,Lilongwe,9.181108426354127
5,Achikondi,Dispensary,Lilongwe,561,Kawale,Health Centre,Lilongwe,4.564162926453418
5,Achikondi,Dispensary,Lilongwe,484,Kamuzu Barracks,Hospital,Lilongwe,5.388087583622709
5,Achikondi,Dispensary,Lilongwe,376,Kawale FPAM,Clinic,Lilongwe,4.560395532283988
5,Achikondi,Dispensary,Lilongwe,1708,Angoni Pharmacy,Unclassified,Lilongwe,5.524351978952694
5,Achikondi,Dispensary,Lilongwe,562,Kawale clinic,Clinic,Lilongwe,4.40421129577948
5,Achikondi,Dispensary,Lilongwe,774,Masida,Clinic,Lilongwe,5.604665220326628
5,Achikondi,Dispensary,Lilongwe,190,Chilinde,Clinic,Lilongwe,5.664531420786553
5,Achikondi,Dispensary,Lilongwe,289,Chonde,Clinic,Lilongwe,5.470934700620693
5,Achikondi,Dispensary,Lilongwe,369,Family healthcare Private clinic,Clinic,Lilongwe,4.074024723577649
5,Achikondi,Dispensary,Lilongwe,1712,Home Care,Unclassified,Lilongwe,7.751398902284577
5,Achikondi,Dispensary,Lilongwe,1065,new State house,Unclassified,Lilongwe,7.752107122734109
5,Achikondi,Dispensary,Lilongwe,796,Maziko Private,Clinic,Lilongwe,6.863852185703104
